MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
367770270,2020-01-01T03:00:01,40.64652,-74.17966,10.5,84.5,85,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
367770270,2020-01-01T03:35:17,40.64654,-74.06858,8.8,127.3,125,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,B
367367430,2020-01-01T01:24:42,40.64654,-74.02695,2.4,-101.5,511,GENE FLATOW,,WDE5486,60,0,20,8,,,B
367000150,2020-01-01T01:53:29,40.64655,-74.07043,7.2,-143.6,263,ANDREW J BARBERI,IMO7702762,WYR3370,60,0,94,21,4.1,69,A
366952790,2020-01-01T03:23:03,40.64655,-74.06827,8.8,-178.6,232,GUY V MOLINARI,IMO9333486,WDB8295,60,0,94,21,4.2,60,B
367797260,2020-01-01T00:43:34,40.64655,-74.0271,0.2,-104.8,348,H208,,WDJ6389,60,0,,,,,B
367078850,2020-01-01T02:20:26,40.64656,-74.1838,8.2,-155.2,256,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
366836590,2020-01-01T02:05:58,40.64656,-74.17331,6.6,-141.5,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
367596760,2020-01-01T00:41:07,40.64657,-74.17639,5.2,-144.3,260,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
366836590,2020-01-01T02:01:18,40.64657,-74.16061,7.7,-134.9,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,A
367015880,2020-01-01T00:25:41,40.64657,-74.11654,7,-165.4,511,ROBERT IV,,WDC3892,31,15,16,6,,,B
366952790,2020-01-01T01:18:31,40.64657,-74.06422,14,-188.6,230,GUY V MOLINARI,IMO9333486,WDB8295,60,0,94,21,4.2,60,A
367778670,2020-01-01T02:00:03,40.64657,-74.02701,0.6,-85.7,355,H201,,WDJ4540,60,0,,,,,A
367596760,2020-01-01T02:17:38,40.64658,-74.10204,4.8,90,95,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367770270,2020-01-01T03:03:18,40.64659,-74.16783,9.6,86.3,84,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,B
367549830,2020-01-01T02:46:05,40.64659,-74.15643,8.3,-116.8,282,CURTIS REINAUER,IMO9653240,WDG5745,31,0,33,10,,,A
367496470,2020-01-01T02:49:36,40.64659,-74.11127,8.6,72.3,79,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,,B
367367430,2020-01-01T01:23:19,40.64659,-74.02712,7.1,129.7,511,GENE FLATOW,,WDE5486,60,0,20,8,,,B
369230000,2020-01-01T01:26:11,40.6466,-74.17897,10.3,-143.4,264,PHILADELPHIA,IMO9819428,WDJ3655,31,12,,,,,A
368010420,2020-01-01T01:54:21,40.6466,-74.17897,8.3,-150.9,259,KRISTIN POLING,IMO9378759,WDJ7820,31,0,35,10,4.4,,B
367551340,2020-01-01T03:29:48,40.6466,-74.10125,9.5,92,511,ALEX MCALLISTER,IMO8601159,WDG5889,31,0,26,10,3.8,,B
354800000,2020-01-01T02:24:43,40.64661,-74.16648,7.8,86.5,87,,,,,0,,,,,B
369230000,2020-01-01T02:44:08,40.64661,-74.16475,7.9,90.6,95,PHILADELPHIA,IMO9819428,WDJ3655,31,12,,,,,A
368010420,2020-01-01T01:48:50,40.64661,-74.16069,7.4,-133.6,272,KRISTIN POLING,IMO9378759,WDJ7820,31,0,35,10,4.4,,B
367009930,2020-01-01T04:00:06,40.64661,-74.10951,7.5,83.3,511,CORNUCOPIA PRINCESS,,WBQ4974,60,0,33,12,,,B
367658140,2020-01-01T02:24:56,40.64662,-74.17987,5,-145.2,260,DYLAN COOPER,IMO9769934,WDH8454,31,0,35,10,4.9,,B
367179990,2020-01-01T00:12:53,40.64662,-74.11452,11.4,-159.3,246,MARJORIE B MCALLISTE,IMO7391020,WDD6957,31,1,32,9,3.9,52,B
367551340,2020-01-01T03:30:58,40.64662,-74.09727,9.3,81.7,511,ALEX MCALLISTER,IMO8601159,WDG5889,31,0,26,10,3.8,,B
366032000,2020-01-01T02:09:31,40.64663,-74.17959,5.1,-141,261,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
366998820,2020-01-01T00:56:33,40.64663,-74.1791,9,-139.3,511,ST ANDREWS,,WDC2864,31,0,22,7,,52,B
366836590,2020-01-01T02:04:48,40.64663,-74.17043,7.2,-141.3,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
367307850,2020-01-01T02:51:08,40.64663,-74.10892,7.9,75,75,ATLANTIC COAST,IMO9484065,WDD9171,31,0,31,10,3.6,52,B
367015880,2020-01-01T00:53:00,40.64664,-74.1806,6.5,-146.5,511,ROBERT IV,,WDC3892,31,15,16,6,,,B
366032000,2020-01-01T02:08:21,40.64664,-74.17736,5.6,-140,266,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
366727190,2020-01-01T00:15:57,40.64664,-74.11362,1.9,52.7,70,JILL REINAUER,IMO7042813,WCW9655,31,0,30,8,3.8,52,B
367349170,2020-01-01T03:12:27,40.64664,-74.10757,6.2,87.7,511,EASTERN DAWN,,WDE4132,31,15,15,6,,,B
367078850,2020-01-01T00:03:18,40.64664,-74.10072,5.4,89.4,99,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
366836590,2020-01-01T02:02:28,40.64665,-74.16388,7.8,-139.3,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
367078850,2020-01-01T00:02:08,40.64665,-74.10307,5.5,88.9,99,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367186370,2020-01-01T01:42:04,40.64665,-74.09647,6,76.3,71,HMS LIBERTY,,WDD7435,31,0,21,7,,31,B
367791540,2020-01-01T02:57:15,40.64665,-74.0272,1.1,-148.1,25,OPPORTUNITY,,WDJ5813,60,0,,,,,A
367770270,2020-01-01T03:21:41,40.64666,-74.11045,8.3,75.7,78,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
367686940,2020-01-01T03:44:51,40.64667,-74.17587,8.6,-141.5,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
366836590,2020-01-01T02:03:38,40.64667,-74.16717,7.8,-139,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
367349170,2020-01-01T03:14:08,40.64667,-74.10367,6.4,88.8,511,EASTERN DAWN,,WDE4132,31,15,15,6,,,B
367551340,2020-01-01T03:27:28,40.64668,-74.10907,9.1,84.3,511,ALEX MCALLISTER,IMO8601159,WDG5889,31,0,26,10,3.8,,B
367551340,2020-01-01T03:28:38,40.64668,-74.10523,9.2,88,511,ALEX MCALLISTER,IMO8601159,WDG5889,31,0,26,10,3.8,,B
367078850,2020-01-01T00:01:07,40.64668,-74.10514,5.9,93.6,104,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367307850,2020-01-01T03:09:08,40.64668,-74.06307,8.4,97,84,ATLANTIC COAST,IMO9484065,WDD9171,31,0,31,10,3.6,52,B
366032000,2020-01-01T02:06:53,40.64669,-74.17421,6.3,-141.4,266,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
367596760,2020-01-01T02:16:07,40.64669,-74.10469,4.8,97.4,98,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367349170,2020-01-01T03:15:18,40.64669,-74.10085,6.6,89.4,511,EASTERN DAWN,,WDE4132,31,15,15,6,,,B
366952890,2020-01-01T03:05:39,40.64669,-74.06333,12.5,78,71,SPIRIT OF AMERICA,IMO9364423,WDB8298,60,0,94,21,4.2,60,A
368097380,2020-01-01T00:58:10,40.64669,-74.02728,0.8,-115.5,318,,,,,0,,,,,A
367549830,2020-01-01T02:53:15,40.6467,-74.17914,9.6,-143.4,265,CURTIS REINAUER,IMO9653240,WDG5745,31,0,33,10,,,B
367307850,2020-01-01T02:54:00,40.6467,-74.10198,5.9,98,98,ATLANTIC COAST,IMO9484065,WDD9171,31,0,31,10,3.6,52,A
367596760,2020-01-01T00:39:58,40.64671,-74.17424,5.1,-144.7,260,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,A
367686940,2020-01-01T00:14:11,40.64671,-74.10194,8,92.4,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
367078850,2020-01-01T00:04:27,40.64671,-74.09847,5.3,87.1,96,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367797260,2020-01-01T01:00:01,40.64671,-74.0274,1.4,-190.3,23,H208,,WDJ6389,60,0,,,,,A
367797260,2020-01-01T00:59:54,40.64671,-74.02737,1.1,-122.4,44,H208,,WDJ6389,60,0,,,,,A
367778670,2020-01-01T00:00:01,40.64671,-74.02725,4.7,-107,119,H201,,WDJ4540,60,0,,,,,A
367770270,2020-01-01T03:04:21,40.64672,-74.16415,9.5,93.5,92,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
367061980,2020-01-01T02:46:00,40.64672,-74.11003,7.9,78,74,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
367175780,2020-01-01T00:16:38,40.64672,-74.09906,6.3,91,87,WEDDELL SEA,IMO8741820,WDG2226,31,0,31,11,5.2,32,B
367009930,2020-01-01T03:38:15,40.64673,-74.1686,8.3,89.2,511,CORNUCOPIA PRINCESS,,WBQ4974,60,0,33,12,,,B
366836590,2020-01-01T00:20:47,40.64673,-74.10841,9.9,83.7,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
366952890,2020-01-01T03:55:11,40.64673,-74.066,10.5,-182.6,237,SPIRIT OF AMERICA,IMO9364423,WDB8298,60,0,94,21,4.2,60,A
338073000,2020-01-01T00:21:56,40.64674,-74.17237,12.4,86.4,86,JRT MORAN,IMO9794707,WDI3936,31,0,27,,,,B
367539090,2020-01-01T00:17:21,40.64674,-74.11321,1.7,51.9,47,B FRANKLIN REINAUER,IMO9653238,WDG4684,31,0,33,10,4.6,,B
367590780,2020-01-01T03:23:43,40.64674,-74.11033,8.8,74.5,81,HAGGERTY GIRLS,IMO9653252,WDG9740,31,0,33,10,,,B
367078850,2020-01-01T00:00:00,40.64674,-74.10753,5.6,88.5,102,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,A
367791540,2020-01-01T01:33:24,40.64674,-74.02724,5.9,-109.8,292,OPPORTUNITY,,WDJ5813,60,0,,,,,A
338703000,2020-01-01T03:30:44,40.64675,-74.18005,6.6,-142.9,511,GENESIS VICTORY,IMO8973942,WDG9351,31,1,30,10,5,90,B
367000150,2020-01-01T01:52:16,40.64675,-74.06719,10.2,-150.6,271,ANDREW J BARBERI,IMO7702762,WYR3370,60,0,94,21,4.1,69,A
366727190,2020-01-01T01:13:06,40.64676,-74.17735,10,-148.3,262,JILL REINAUER,IMO7042813,WCW9655,31,0,30,8,3.8,52,B
367686940,2020-01-01T00:13:00,40.64676,-74.10535,8,84.3,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
367009930,2020-01-01T04:03:45,40.64676,-74.09914,7.7,92.2,511,CORNUCOPIA PRINCESS,,WBQ4974,60,0,33,12,,,B
366032000,2020-01-01T02:02:11,40.64677,-74.16179,7.7,-137.2,269,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
366998820,2020-01-01T00:50:04,40.64677,-74.15802,9,-121.4,511,ST ANDREWS,,WDC2864,31,0,22,7,,52,B
367078850,2020-01-01T00:05:28,40.64677,-74.09653,5.3,86.6,92,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
369230000,2020-01-01T01:23:09,40.64678,-74.16746,10.1,-142.2,265,PHILADELPHIA,IMO9819428,WDJ3655,31,12,,,,,A
338073000,2020-01-01T00:23:56,40.64678,-74.16335,12.4,95.6,95,JRT MORAN,IMO9794707,WDI3936,31,0,27,,,,B
367596760,2020-01-01T02:21:28,40.64678,-74.09518,4.9,81,88,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
366032000,2020-01-01T02:03:31,40.64679,-74.16558,7.8,-138.8,268,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,A
367596760,2020-01-01T02:13:48,40.64679,-74.1086,4.6,75.4,85,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367061980,2020-01-01T00:33:51,40.6468,-74.17895,11.4,-145.3,263,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
369230000,2020-01-01T03:05:10,40.6468,-74.1085,7.8,82.6,88,PHILADELPHIA,IMO9819428,WDJ3655,31,12,,,,,A
367175780,2020-01-01T00:14:47,40.6468,-74.10331,6.3,91.9,91,WEDDELL SEA,IMO8741820,WDG2226,31,0,31,11,5.2,32,B
366032000,2020-01-01T02:04:42,40.64682,-74.16888,7.3,-141.8,266,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
338703000,2020-01-01T03:29:33,40.64684,-74.17714,6.7,-141.1,511,GENESIS VICTORY,IMO8973942,WDG9351,31,1,30,10,5,90,B
369230000,2020-01-01T01:20:10,40.64686,-74.15671,9.5,-137.6,268,PHILADELPHIA,IMO9819428,WDJ3655,31,12,,,,,A
367515850,2020-01-01T00:04:48,40.64686,-74.04404,0,-64,17,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367686940,2020-01-01T00:15:50,40.64687,-74.09713,7.9,82.5,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
367515850,2020-01-01T00:05:57,40.64687,-74.04407,0.1,-137.6,15,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:02:26,40.64687,-74.04405,0,-105.3,17,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:03:36,40.64687,-74.04405,0,142.5,17,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367605850,2020-01-01T03:03:22,40.64688,-74.17618,7.3,-148.7,259,HMS JUSTICE,,WDH3254,31,5,22,,,,B
367686940,2020-01-01T03:43:01,40.64688,-74.17009,8.6,-141.2,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,A
367175780,2020-01-01T00:13:37,40.64688,-74.10601,5.8,90.9,92,WEDDELL SEA,IMO8741820,WDG2226,31,0,31,11,5.2,32,B
366836590,2020-01-01T00:22:47,40.64688,-74.10117,10.3,89,511,ELLEN MCALLISTER,IMO8980892,WDG3673,31,15,33,9,4.3,52,B
367061980,2020-01-01T03:03:31,40.64688,-74.0659,6.6,133.9,127,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
367558180,2020-01-01T00:53:10,40.64688,-74.06098,9.1,93.9,80,POTOMAC,IMO9475806,WDG6546,31,12,30,10,4,,A
367515850,2020-01-01T00:07:17,40.64688,-74.04414,0.1,-124.5,15,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:00:08,40.64688,-74.0441,0.2,83.9,22,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:01:17,40.64688,-74.04404,0.1,166.9,18,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
368098930,2020-01-01T01:56:19,40.64688,-74.0279,6.3,127.8,129,,,,,0,,,,,A
367515850,2020-01-01T00:16:57,40.64689,-74.04416,0.1,111.1,18,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
366727190,2020-01-01T01:08:16,40.6469,-74.15989,10,-132.4,276,JILL REINAUER,IMO7042813,WCW9655,31,0,30,8,3.8,52,A
367686940,2020-01-01T00:11:50,40.6469,-74.10859,5.8,100.8,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
367175780,2020-01-01T00:18:38,40.6469,-74.09454,6.2,79.4,68,WEDDELL SEA,IMO8741820,WDG2226,31,0,31,11,5.2,32,B
367515850,2020-01-01T00:08:47,40.6469,-74.04421,0.1,-112.5,16,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,A
367515850,2020-01-01T00:18:57,40.6469,-74.0442,0,-148.6,18,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:20:57,40.6469,-74.04417,0,101.4,20,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367367430,2020-01-01T00:31:26,40.6469,-74.02749,9.9,-99.5,511,GENE FLATOW,,WDE5486,60,0,20,8,,,B
367015880,2020-01-01T00:51:50,40.64691,-74.17786,6.4,-145.1,511,ROBERT IV,,WDC3892,31,15,16,6,,,B
338703000,2020-01-01T03:24:03,40.64691,-74.16356,6.9,-142.9,511,GENESIS VICTORY,IMO8973942,WDG9351,31,1,30,10,5,90,B
367515850,2020-01-01T00:10:17,40.64691,-74.04424,0,-176.8,19,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:12:56,40.64691,-74.04423,0.1,127.5,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:14:08,40.64691,-74.04423,0,59.5,22,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:15:17,40.64691,-74.04421,0.1,117.8,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:24:26,40.64691,-74.0442,0,-164.5,20,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:22:26,40.64691,-74.04417,0,-102.9,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367596760,2020-01-01T02:14:58,40.64692,-74.10668,4.6,89.9,100,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,A
367558180,2020-01-01T00:41:36,40.64692,-74.09797,7.9,81.6,78,POTOMAC,IMO9475806,WDG6546,31,12,30,10,4,,A
367515850,2020-01-01T00:11:47,40.64692,-74.04425,0,-86.4,20,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:30:47,40.64692,-74.04421,0,-68.7,22,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:28:37,40.64692,-74.0442,0,159.5,20,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:29:46,40.64692,-74.0442,0.1,-135.3,22,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:26:26,40.64692,-74.04418,0,-82.8,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367351520,2020-01-01T01:02:29,40.64693,-74.11455,10.2,-158.6,511,BRIAN NICHOLAS,IMO8851297,WDE4333,31,0,22,6,,0,B
367061980,2020-01-01T02:48:10,40.64693,-74.10418,7.2,92.4,84,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
367515850,2020-01-01T00:27:28,40.64693,-74.04421,0,-96.1,20,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:31:58,40.64693,-74.0442,0,61.3,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:33:06,40.64693,-74.04419,0.1,-93,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367778670,2020-01-01T01:43:30,40.64693,-74.02755,8.6,-107.6,299,H201,,WDJ4540,60,0,,,,,A
338703000,2020-01-01T03:28:25,40.64694,-74.17436,6.7,-141.8,511,GENESIS VICTORY,IMO8973942,WDG9351,31,1,30,10,5,90,B
367175780,2020-01-01T00:11:48,40.64694,-74.10931,3.6,108.3,93,WEDDELL SEA,IMO8741820,WDG2226,31,0,31,11,5.2,32,B
367061980,2020-01-01T00:32:10,40.64695,-74.17192,11.4,-140,270,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
338703000,2020-01-01T03:26:03,40.64695,-74.16852,6.7,-137.2,511,GENESIS VICTORY,IMO8973942,WDG9351,31,1,30,10,5,90,B
367496470,2020-01-01T02:52:37,40.64695,-74.10346,6.6,94,99,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,,B
367797260,2020-01-01T02:40:14,40.64695,-74.02793,11.3,126.6,128,H208,,WDJ6389,60,0,,,,,A
367778670,2020-01-01T01:55:07,40.64695,-74.02775,7.1,125.2,127,H201,,WDJ4540,60,0,,,,,A
367686940,2020-01-01T03:40:51,40.64696,-74.16309,8.9,-140.4,511,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,B
367078850,2020-01-01T00:24:38,40.64696,-74.05987,5.4,102.9,93,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367515850,2020-01-01T00:35:06,40.64698,-74.04425,0.2,-99.6,21,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367658140,2020-01-01T02:22:36,40.64699,-74.17454,8.1,-145.2,262,DYLAN COOPER,IMO9769934,WDH8454,31,0,35,10,4.9,,B
367770270,2020-01-01T03:25:54,40.64699,-74.09755,8.4,92.7,82,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
367515850,2020-01-01T00:44:46,40.64699,-74.04433,0.1,128.4,27,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,A
368010420,2020-01-01T01:50:50,40.647,-74.16721,9.6,-133.7,270,KRISTIN POLING,IMO9378759,WDJ7820,31,0,35,10,4.4,,B
367061610,2020-01-01T02:22:04,40.647,-74.10989,8.2,-151.2,251,BARNEY TURECAMO,IMO9132105,WDC6808,31,12,36,10,4.3,,B
367078850,2020-01-01T00:06:37,40.647,-74.09428,5.3,76.8,84,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367515850,2020-01-01T00:47:46,40.647,-74.04426,0.1,50.4,27,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367078850,2020-01-01T02:18:38,40.64701,-74.17837,8.3,-141,270,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
366727190,2020-01-01T00:17:07,40.64701,-74.11304,1.7,49,65,JILL REINAUER,IMO7042813,WCW9655,31,0,30,8,3.8,52,B
367515850,2020-01-01T00:42:08,40.64701,-74.04434,0,141,28,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:36:27,40.64701,-74.0443,0.1,-97.3,23,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:50:07,40.64701,-74.04423,0,-61.1,28,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367061980,2020-01-01T00:30:30,40.64702,-74.16502,11.4,-139.7,269,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,B
367596760,2020-01-01T02:22:37,40.64702,-74.09304,5.3,76.8,74,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367515850,2020-01-01T00:41:07,40.64702,-74.04434,0,170.3,28,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:53:07,40.64702,-74.04424,0,191.1,30,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
366998820,2020-01-01T00:51:13,40.64703,-74.16174,9,-138.4,511,ST ANDREWS,,WDC2864,31,0,22,7,,52,B
367596760,2020-01-01T00:08:07,40.64703,-74.11454,5.6,-155.9,246,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367515850,2020-01-01T00:39:56,40.64703,-74.04435,0.1,-187.1,26,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:37:38,40.64703,-74.0443,0,-110.2,22,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367515850,2020-01-01T00:55:07,40.64703,-74.04424,0,-126.5,31,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
366727190,2020-01-01T01:11:56,40.64704,-74.1732,9.9,-145.3,267,JILL REINAUER,IMO7042813,WCW9655,31,0,30,8,3.8,52,B
367638940,2020-01-01T02:05:54,40.64704,-74.06138,17.5,61.4,511,NYPD 452,,WDH6530,,3,,,,,B
367515850,2020-01-01T00:38:46,40.64704,-74.04433,0.1,-117.1,24,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367658140,2020-01-01T02:03:26,40.64705,-74.11195,9.2,-156.1,248,DYLAN COOPER,IMO9769934,WDH8454,31,0,35,10,4.9,,B
368098930,2020-01-01T00:37:31,40.64705,-74.03343,12.6,-184.5,225,,,,,0,,,,,B
368098930,2020-01-01T00:02:14,40.64705,-74.02805,15.2,-101.4,304,,,,,0,,,,,A
367770270,2020-01-01T03:22:58,40.64707,-74.10657,8.5,86.1,85,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
367515850,2020-01-01T00:57:26,40.64707,-74.04424,0,41.2,30,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367596760,2020-01-01T00:31:08,40.64708,-74.15786,5.1,-121.4,282,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,B
367496470,2020-01-01T02:50:37,40.64708,-74.10841,7.5,83.3,91,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,,B
367515850,2020-01-01T00:59:07,40.64708,-74.0442,0.1,55.3,28,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367590780,2020-01-01T03:27:53,40.64709,-74.09708,8.8,90.7,82,HAGGERTY GIRLS,IMO9653252,WDG9740,31,0,33,10,,,B
366952890,2020-01-01T00:07:42,40.64709,-74.06257,12.6,38,34,SPIRIT OF AMERICA,IMO9364423,WDB8298,60,0,94,21,4.2,60,A
367590780,2020-01-01T03:26:43,40.6471,-74.10074,8.7,88.6,90,HAGGERTY GIRLS,IMO9653252,WDG9740,31,0,33,10,,,B
367307850,2020-01-01T02:57:37,40.6471,-74.09448,6.1,76,68,ATLANTIC COAST,IMO9484065,WDD9171,31,0,31,10,3.6,52,B
367515850,2020-01-01T01:00:07,40.6471,-74.04419,0.1,-55.3,27,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,,B
367078850,2020-01-01T02:17:26,40.64711,-74.17477,8.2,-137.3,274,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,B
367549830,2020-01-01T02:51:15,40.64711,-74.1722,9.2,-143.4,266,CURTIS REINAUER,IMO9653240,WDG5745,31,0,33,10,,,B
367061610,2020-01-01T02:42:15,40.64712,-74.16852,9.7,-140.9,264,BARNEY TURECAMO,IMO9132105,WDC6808,31,12,36,10,4.3,,A
366032000,2020-01-01T01:45:11,40.64712,-74.11148,8.6,-152.9,250,CHEMICAL PIONEER,IMO6806444,KAFO,80,0,209,24,10.8,,B
367590780,2020-01-01T03:24:53,40.64712,-74.10666,8.6,88.1,91,HAGGERTY GIRLS,IMO9653252,WDG9740,31,0,33,10,,,B
367605850,2020-01-01T03:02:12,40.64713,-74.17315,7.4,-137.5,263,HMS JUSTICE,,WDH3254,31,5,22,,,,B
367605850,2020-01-01T03:01:02,40.64713,-74.16998,7.3,-142.1,268,HMS JUSTICE,,WDH3254,31,5,22,,,,B
